Market_place,URL,Product_name,SKU,Price,Currency,Total_stars_ranking,Subject,Author,Date,Review,Stars,like,dislike
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Toilet .,Adam B,"September 14, 2022",Great power on the flush side . Definitely would use this brand again,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,very water efficient and is very compact for the s,Randy,"April 3, 2023","good price point, however when I picked it up the box was dirty",4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,COMES WITH EVERYTHING NEEDED FOR INSTALLATION,Missy,"January 19, 2023","VERY PLEASED, I LIKE THE SLEEK DESIGN AND IT FLUSHES VERY WELL.",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,good for remodel as well as new construction,dave,"April 18, 2023","everything was included in package. good brand, fit fine",1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Great Toilet,Debbie,"March 26, 2022",This is a very nice toilet and sleek design. Flushes well.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Excellent Value,Magic,"April 1, 2022",Product has excellent quality and was price competitive,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,"Easy peasy, it’s all in the box, nice unit.",Justdave,"May 31, 2022",Love the fact that everything you need is in the box.,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,This comes with everything you need,Shawn,"April 10, 2023",Very easy to install and gives my bathroom anew look,5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Toilet,MrWhitefolks1234,"February 5, 2022","Great quality, nice and tall and a very strong flush",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Denali-White-WaterSense-Elongated-Comfort-Height-2-Piece-Vitreous-China-Toilet-12-in-Rough-In-Size-with-Slow-Close-ADA-Compliant/1002969006,Mansfield Denali White Elongated Chair Height 2-piece WaterSense Toilet 12-in Rough-In (ADA Compliant),Model #5916CTK,209.0,USD,4.1,Simple good quality,Kersh8210,"July 28, 2022","Nice size and height , works well and flushes good",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Excellent upgrade,mw,"July 8, 2021","I don't like tall toilets, which is what we had in our mudroom bathroom. Decided it was time to bite the bullet and replace it with a lower one. Wasn't looking forward to the job, but this Mansfield Pro-Fit Standard Height was really easy to install. It came with everything you need to finish the job. No need to go back to the store (as usual) to get parts that you don't have. The attachment screws, nuts, etc. worked well. Especially appreciated the ease of attached the top section. No l...",5,9,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Compact design.,Bernie,"July 10, 2021","The ""Pro-Fit White WaterSense Round Standard Height 2-Piece Toilet 12-in Rough-In Size"" is made in China. T he box has all the instructions clearly printed on it plus an ""Installation Guide book"" inside. The only problem I had was securing the Tank to Bowel, the first time did exactly what the instructions said and it leaked badly. Problem is the Rubber Head Bolts did not properly seal. Pulled it apart and applied Sealant to Rubber bolt heads and followed instructions as per book. This time it sealed.",4,8,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Thoughtfully prepared,Ritt,"July 5, 2021","Let me preface this article with how much I despise plumbing projects. This one was no exception, what should have been a two hour project took almost three times as long. First remove the old toilet only to find the flange is destroyed and will take ingenuity and lots of work. Many hours later I have the new flange and wax ring (provided with this toilet) in place ready for installation. This toilet bolted in very easily but I had to use plastic connector bolt different from the ones provided. These were recommended by a plumber when I was addressing the broken flange issue. I went to connect the toilet to the water supply but alas they did not provide that water line. Trying to reuse the old one it broke because part of it was plastic. It took three trips to Lowe’s to get the correct new shut-off valve and water fill line. Mostly my fault for not trying the connection at the store. The best part of this whole installation was the toilet itself, in the past I would have had to install the guts of the toilet myself adding time and expense. While this is only the third toilet I have ever installed it was by far the easiest. I would definitely recommend this product to anyone looking to install a new toilet. I did spend a bit of time hunting for the plastic bolts for the seat, and finally decided to use the old ones figuring that they were not shipped or that I had misplaced them. After the new seat was installed I lifted the lid to conduct a test flush only to find the new plastic bolts taped conveniently to the underside of the lid.",4,14,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Easiest Toilet Install Yet,BuilderBob,"September 11, 2021","I installed this new toilet in my pool room. The original toilet was 38 years old and a high-water-use type toilet. I had previously installed three other toilets in other bathrooms in the house. This toilet was the easiest to install, but that is largely because there weren't any issues with the flange or flooring flatness (no shims required) like in the other rooms. The kit contained everything I needed. Sometimes if things aren't so square, you'll need shims to level the toilet and possibly a problem-solver seal, rather than the supplied wax ring. The only non-obvious part of the install was the plastic rings that hold the plastic dome caps that cover the mounting bolts for the bottom portion of the toilet. I had to put on my glasses to see that they are marked with ""this side up"" text. As a tip, I used some tools on the floor as guides as to where the flange bolts were as I lowered the base down onto the flange seal. I have included a photos of what I'm speaking of for clarity. The longest part of the install was cleaning around the area, which is typical in my experience. The flush works well, but not quite as powerful as a toilet costing three times as much. For the pool room, this will be just fine.",5,7,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,QUICK AND EASY INSTALLATION,Cabman,"July 14, 2021","Kind of hard to get excited about a toilet, but the install on this was a breeze. Instructions were simple and the rubber-headed tank bolts create a great seal. That said, a few things to keep in mind: 1. Buy an extra wax ring. If you’ve had a remodel that includes granite or marble flooring, odds are good the supplied ring won’t be thick enough to create a good seal. Having a second ring will allow you to double the depth. Wax rings run about $2.00, so go ahead and splurge—it could save you a trip back to the store; 2. When attaching the tank, you’ll need to stretch the rubber gasket a bit to seat it flush to the bottom of the tank. The instructions are a bit vague on that, and you’ll be going through a couple of towels if you don’t! The toilet itself is pretty good. The oblong shape is far more comfortable than traditional round bowls. A quick flick of the handle drains about half the tank (thereby conserving water) and holding the handle down will completely drain it (for when a little more oomph is needed). What I like best is that the tank is very quiet when refilling. All said, a good product that’s easy to install.",5,5,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good quality with simple install!,LtSmash31,"July 4, 2021","We installed this toilet to replace the chair height one that was in our spare bath when we got the house. The chair height is just too high in a bathroom used primarily by our younger kids (6+). Overall, this toilet is a toilet. I hit the flush lever and it flushes. That's what I need it to do and it does it well. Waste goes away when I hit flush...that's a win. For install, it went smoothly. Removed the old toilet, cleaned the old wax off the flange, then began installing the new toilet. I only have one criticism...the hardware kit that comes with the toilet doesn't have the nice little plastic washers to help hold the flange bolts up while you install the bowl. You can see in pic #3 where I used small pieces of cardboard to hold the bolts up. It works, but it wouldn't be too much to ask for Mansfield to include simple, cheap, thin plastic washers to hold the bolts up. Other than that, install was smooth. Got the bowl installed then put the tank on the back. After that, I connected the water feed, turned on the water, and checked for leaks...there were none! It was a smooth install and the toilet does exactly what a toilet should. The waste goes away and I know I have a quality toilet that is going to last!",5,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Solid budget toilet,movenu,"July 23, 2021","This is a nice looking, fairly easy to assemble toilet. It works well and comes with everything needed for installation and use except the toilet supply line (most toilets don't include that). Flushing pressure is very good but not great. It could be a little better. This toilet also sits pretty low. I am not sure if there is a higher / chair height available. Everything else is pretty standard and fits well. On the back of the tank lid there is a sticker with the names and serial numbers for all replacement parts which I have not seen on a toilet before and is a smart addition.",4,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Easy Install, Looks Great",Hank,"June 30, 2021","First off, the toilet had easy to read instructions in the box and on the box. Installation was very straight forward. The instructions said to tighten the three tank bolts two turns past hand tight. I did hand tight believing it was enough, but it seeped some. I did the two turns as called for and problem solved. The elongated design looks really good and sits quite comfortably. The tank plumbing worked great and no adjustment was needed. The seat was also an easy install. The flush is robust and cleans the bowl well. All the necessary hardware was included. The only downside is that the height seemed a little low for me; but I'm 6'5 tall. All in all, a very nice toilet that was easy to install, looks great good and works well.",5,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Fantastic! Quality toilet. Hardware in box!,Mike,"July 15, 2021","This is a Mansfield, ceramic, water efficient toilet. Easy install. One socket and a screwdriver is all I needed. Everything I needed for a toilet swap, was in the box. All bolts, nuts and gaskets, including new seat, hardware, wax ring, flange bolts and caps are all in the box. Installation time including taking out the old toilet was less than an hour. After Installation, I turned on the water and the float was even set to the right water level. I am happy with this product and would highly recommend.",5,4,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Great look, easy install",dziggy,"September 20, 2021","This toilet looks great. Bright white in color and fits small bathroom well. Install was easy and as long as you take your time, should go in right on the first attempt. Parts were able to be installed by hand with minimal wrench tightening. I would recommend the wax less seal (bought separately) as they are less messy and easier to adjust without damage. Water flow is quiet on refill and water usage is minimal. All in all. An excellent choice.",5,1,2
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Light weight easy to install.,Jim,"July 15, 2021",This toilet came with everything needed and ready to go. The tank is smaller so less water waste. The bowl is smooth and will be easy to clean. In stall was quick and easy came with everything needed except new water line. The plastic seat and lid seem a little to commercial so I will be replacing that. Comes with bees wax gasket to seal toilet to the flange in the floor. This toilet bowl has three holes at the tank attachment be careful not to over tighten here or were it mounts to the floor because it is Ceramic glass and will break if you apply too much torque pressure on the bolts and nuts. So be careful! All and all though this is a great toilet flushes good and is clean and white. I would recommend this product to you.,5,0,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Great Toilet,Has,"July 3, 2021","Mansfield pro-fit toilet is great and USA made and toilet package comes with it wax ,bolts,instructions everything you need to install it’s a easy step by step install great product, water consumption is 1.28gpf which is great .",4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Nice!!,SA,"July 1, 2021","Product was shipped to me directly from the factory. They called me and set up delivery. On the day of the delivery the driver called and gave me a 30 minute heads up, worked out great. Toilet took me about an hour to install myself and that included taking out the old one!!! So far so good. Nice made and finished.",5,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Worth every penny and then some.,Mbrown,"December 23, 2021","I got tired of my 80s American Standard ""quiet flush"" toilet with its embarassing useless flush. Every bathroom time was frought with anxiety. Sometimes having to fetch a bucket of water to finish the job. Enter the Mansfield Pro-Fit 1. With its American made fully glazed siphon assist trap, this toilet will handle even the largest jobs with ease! Comes with every nut, bolt, seal and fastener required for installation. For the price of a mediocre night out you can also have this confidence inspiring flush in your life. Buy Mansfield and there'll be no regrets! Here's a video of the flush. https://youtube.com/shorts/E1gmvF5a6iI?feature=share",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Would Buy Again,Bill,"January 25, 2023","THE GOOD: Nice looking, good price, Fluid Master fill valve, toilet tank wax seal & hardware is included. The toilet has a large jet at the bottom that helps push waste to the drain (see photo). THE NEUTRAL: The flapper has a unique design as the hole on one side is larger than the hole on the other side. Not a big deal as Lowe's sells the Mansfield flapper (item # 4133941). If you care to upgrade to a better flapper, you will greatly increase your flush performance (Lowe's item # 4133941), see photo. The Fluid Master fill valve comes with a flow restrictor which means that it takes a long time to refill the tank after each flush. Instructions for removing the flow restrictor can be found my Googling ""How to remove the toilet fill valve regulator."" COULD BE BETTER: There are no rubber washers or spacers used to level & support the tank as you secure it to the toilet. After failing to get a good seal, I placed 3 tank toilet washers on top of each of the 3 holes on the toilet, then I placed the tank on the toilet (see photo). The Lowe's item # on the tank washers is 3625389. The tank was immediately level and stable, and the seal was perfect. Overall the Mansfield toilet is a quality product at a good price. If you add the rubber tank washers as spacers, you don't have to worry about porcelain to porcelain contact as the tank to toilet washer is compressed by the weight of the water in the tank. As stated, you can upgrade to the other brand flapper and greatly improve your flush performance.",4,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Good product for the price,mamaj,"September 4, 2022","I was looking for a no frills toilet to replace my original '80s toilet that used way too much water per flush. I installed a taller toilet in my other bathroom for my daughter who is 4"" taller than me. Needed a lower one for myself. Super easy to install. The hardware, toilet seat and flush lever handle are pretty flimsy plastic but easy to replace. The bolt cap covers are not deep enough to snap over the bolt. I used an extra think wax ring but maybe i should have doubled up instead. Not sure if that would help but minor issue. Good quick flush for #1, hold down for #2...a bonus water saving feature I was not aware of.",4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,What you expect from something American made,afaucher8788,"July 11, 2021",For a DIY type person this was very easy to install. Having everything needed in the box for install is great. The toilet seat is kind of cheap and thin and doesn't feel overly durable. I'd you've never installed a toilet using the directions in reverse to remove the existing toilet is extremely helpful. The tank bolts having built in gaskets was amazing and made it very easy to seat the tank and not worry that it was going to leak. Very happy with this product overall.,5,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Small but functional,CamEazy,"July 5, 2021","We were finally able to get this thing installed and it took less than 30 minutes to do so. It seems smaller than our previous toilet and it is a normal round rather than the elongated top. I can hear some water now and then, so we'll see if that normalizes by days end. Overall, it's a right on tome replacement for our broken toilet.",5,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Standard Toilet,The Menace,"July 18, 2021","This is a standard toilet, probably better suited for a smaller bathroom because of it's round bowl design. Easy to hook up. Everything you need is in the box, even the wax ring. Somewhat of a water saver due to it's smaller tank. Just a regular flapper design flush system. Works fine and a good value.",4,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Nice commode!,oohrahma,"July 5, 2021","Very nice. Quiet flush. Adjustable full valve is a nice feature. I did replace the seat though, simply because I prefer a wooden seat. Great product! I recommend this one!",5,1,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,George,"December 31, 2021",Extremely disappointed with this toilet .I saw the good reviews and bought it but the the flushing power is so weak that you have to flush 2 times just to flush things out .Never again buying mansfield .,1,9,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Only choice available. Poor performance,JackDW,"March 31, 2022","I was purchasing new toilets for my daughter. Due to young children, needed standard height. This is the only one that Lowes had in stock. There were stacks and stacks of other Toilets, but all others were taller chair height. Why does Lowes not consider families with young children. While installation was easy and everything fit with no leaks, I am very disappointed with the performance. You have to flush at least twice to flush the bowl. A huge waste of water. Claims to be a water saver but if you have to flush multiple times, does not save water. At least it was in stock, installed easily and most important does not leak. Will work until she can get ones that flush better.",3,5,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,TexasMama,"May 21, 2022","My teens kept telling me the toilet was clogged, but it wasn't, they just weren't holding the handle down long enough. It's at a point though where multiple people keep doing this and I'd have to put up a tacky sign telling people to press and hold to flush. No thank you. It has a weak flush and doesn't seem to flush all the way out. The handle is plastic and feels cheap. It's comfortable to sit on though and install was easy. I do prefer elongated and standard height (I'm 5'3"" so chair height doesn't let my feet fully touch the ground) but I will be returning this toilet for a different one. That's how annoying this flush is. I'm literally going to take this dang thing back for a different one.",2,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Almost flawless install,ERKco,"September 2, 2021","Install for the most part was fast and easy. Only two problems, and both were with the T bolts holding the toilet to the floor. First, the T bolts had a tendency to fall over when setting the bowl over them since there was nothing to hold them up. I used a small piece of cardboard pushed over them to hold them up. The next problem, and the bigger of the two, the T bolts were too long. The finishing caps wouldn't fit because the hit the end of the T bolts. Had to use a hack saw to cut them down to fit. Either supply longer caps to fit over the bolts, or supply shorter bolts.",4,2,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Easy to install out of the box, and works great",Smitty,"March 21, 2023","The only thing that I had to put together was the tank, and it was easy to install after that",5,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,"Porcelain is OK, plastic parts are cheap",Mark A,"April 27, 2022","I had two problems with this toilet. The plastic hinge for the seat/lid broke the very first time I sat on the toilet. I sat on the closed lid as I was putting a new roll of toilet paper on the wall. As I leaned slightly to one side the hinge snapped. I removed the seat and used the seat/lid from my old toilet. Also, fill valve to which the water supply hose connects to was broken. I suspect someone had previously purchased and returned this unit, or maybe it was just broken from the factory, but not wanting to remove and return the installed toilet, I just used the flush mechanism from my old toilet to replace the broken new one. Everything works and looks fine now, but I should not have had to supplement this NEW toilet with two parts from my old toilet.",3,3,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,,bubba,"April 28, 2023",I do not recommend purchasing this product. This toilet was supposed to come with the whole kit with wax ring and bolts to install the toilet. None of the kit items were included in the package so I had to go buy the parts to install it. The seat of the toilet is also made out of uncomfortable cheap plastic.,1,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Parts Missing!,Homeowner,"November 9, 2021","While installing, found the flange nuts were not included. Was able to reuse my old ones for now. Perhaps more important was that the new flange bolts were present. Package did include an extra set of caps (which do me no good). Just purchased a second toilet to install today. This ""kit"" is also missing the flange nuts but more frustrating is the flange bolts are missing as well! I am not going to assume my old bolts are OK and I am not going to get the old toilet removed to find out then. It looks like I need to make another trip back into town, buy my own nuts and bolts along with using $10 in gas before I can start this project. I was happy to purchase something ""made in USA"" but I am very disappointed that the people packaging these so called ""kits"" can't do a better job. Somebody on the assembly line needs a pep talk.",2,7,1
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Crappy,Beez,"February 3, 2022","This is the only toilet I could find that meets my dimensions to fit in my bathroom, it has the most uncomfortable seat I've sat on. The whole thing leaks unless you use a ratchet on the plastic nuts and tighten them until it feels like something is about to break.",1,7,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,Reasonable,Norseman,"April 28, 2023",Easy to install standard height toilet at a reasonable price,4,0,0
lowes.com,https://www.lowes.com/pd/Mansfield-Pro-Fit-White-WaterSense-Round-Standard-Height-2-Piece-Toilet-12-in-Rough-In-Size/5001993533,Mansfield Pro-Fit White Round Standard Height 2-piece WaterSense Toilet 12-in Rough-In,Model #5130CTK,149.0,USD,4.0,I would spend the extra money for a better one,Bradlybad40,"August 25, 2019","We have two of these in our home and both are not very good at getting waste off the inside wall. After going I typically have to clean the bowl because the design is such that the water won't push it,or clean it off the interior bowl. More work than it's worth",2,19,4
